,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
299,2018-04-09 09:43:05+00:00,-0.25,0.114,0.818,CNN,0.068,Russia's Defense Ministry has claimed that Israel was behind a series of strikes on an airbase in central Syria on… https://t.co/n3Xv9yvPZ8,100
300,2018-04-09 20:23:26+00:00,0.4215,0.0,0.877,Fox News,0.123,.@nikkihaley: “What we are dealing with today is not about a spat between the United States and Russia. This is abo… https://t.co/UtEWInHzYg,1
301,2018-04-09 20:17:40+00:00,-0.6369,0.208,0.792,Fox News,0.0,.@nikkihaley: “We must not overlook Russia and Iran’s roles in enabling the Assad regime’s murderous destruction.” https://t.co/wcfeCswMbG,2
302,2018-04-09 20:08:00+00:00,-0.5106,0.325,0.552,Fox News,0.123,Teachers Union Threatens Wells Fargo: 'Ditch' NRA or Lose Our Business https://t.co/RVPCKD9VBg,3
303,2018-04-09 19:58:40+00:00,0.0,0.0,1.0,Fox News,0.0,"JUST IN: Israel gave heads-up to US before launching airstrike on Syria, US official says https://t.co/1nO6QysDyf",4
304,2018-04-09 19:51:11+00:00,0.0,0.0,1.0,Fox News,0.0,Facebook CEO Zuckerberg testimony: ‘too slow’ in Russia interference response (via @FoxBusiness) https://t.co/bsQw2mfxqL,5
305,2018-04-09 19:40:00+00:00,0.0,0.0,1.0,Fox News,0.0,"Brandon Judd: 'When We Have the National Guard on the Border, the Cartels Take Notice' https://t.co/WiInGzgyO0",6
306,2018-04-09 19:31:00+00:00,0.5574,0.0,0.769,Fox News,0.231,Right to carry guns in schools case headed to Michigan Supreme Court https://t.co/qFnfZPQdAO,7
307,2018-04-09 19:22:00+00:00,-0.836,0.418,0.582,Fox News,0.0,Gov. Walker: Democrats' Rhetoric Ahead of Midterms Filled With 'Hatred and Anger' https://t.co/3hO7y7q4ir,8
308,2018-04-09 19:14:00+00:00,-0.4939,0.286,0.714,Fox News,0.0,New foam armor for tanks can pulverize enemies https://t.co/LZQv9MQFJy,9
309,2018-04-09 19:01:08+00:00,0.0,0.0,1.0,Fox News,0.0,".@PressSec: “The president wants to bring our troops home after we complete the mission to eradicate ISIS in Syria."" https://t.co/vkJPE2gzaU",10
310,2018-04-09 18:55:15+00:00,0.34,0.0,0.876,Fox News,0.124,.@PressSec: “The president and his national security team are consulting closely with allies and partners to determ… https://t.co/gtCxEaN9nc,11
311,2018-04-09 18:48:04+00:00,0.0,0.0,1.0,Fox News,0.0,.@PressSec Sarah Sanders holds a briefing https://t.co/YxMR6d0PDd,12
312,2018-04-09 18:37:54+00:00,0.0,0.0,1.0,Fox News,0.0,".@SenBillNelson on Mark Zuckerberg's upcoming testimony: If we don’t do something about this, we’re not going to ha… https://t.co/90Dgie3h0M",13
313,2018-04-09 18:31:57+00:00,-0.34,0.211,0.789,Fox News,0.0,Georgia reignites longstanding feud over border with northern neighbors https://t.co/HNQBOEfStS,14
314,2018-04-09 18:30:55+00:00,0.7579,0.0,0.745,Fox News,0.255,.@FLGovScott on @dailybriefing: “We have to make sure we defend our own borders and defend the freedom of this coun… https://t.co/jB9CN4Uoqs,15
315,2018-04-09 18:25:11+00:00,0.0,0.0,1.0,Fox News,0.0,.@FLGovScott on @dailybriefing: “I believe that we can change Washington.” https://t.co/etdgQ3PUtP https://t.co/M5vF2Fem6G,16
316,2018-04-09 18:22:31+00:00,0.0,0.0,1.0,Fox News,0.0,"Ex-AG Lynch: Clinton tarmac talk was about 'innocuous things' - via @brookefoxnews 
https://t.co/Dv1DOgEbXi",17
317,2018-04-09 18:13:10+00:00,-0.4767,0.171,0.829,Fox News,0.0,".@POTUS calls Syria chemical attack 'atrocious,' says U.S. to make 'major decisions' in coming hours https://t.co/TihuiGkTVR",18
318,2018-04-09 17:33:59+00:00,0.0,0.0,1.0,Fox News,0.0,Hiker Meets Reindeer Herd in Cairngorms National Park in Scotland https://t.co/hOowjIx64X,19
319,2018-04-09 17:29:29+00:00,0.0,0.0,1.0,Fox News,0.0,"Brandon Judd: 'When We Have the National Guard on the Border, the Cartels Take Notice' https://t.co/ekjweddTYh",20
320,2018-04-09 17:15:47+00:00,-0.836,0.418,0.582,Fox News,0.0,Gov. @ScottWalker: Democrats' Rhetoric Ahead of Midterms Filled With 'Hatred and Anger' https://t.co/wf9kbtInq6,21
321,2018-04-09 16:47:47+00:00,0.2023,0.135,0.676,Fox News,0.189,Puppy in Texas Rescued After Getting Head Stuck in Car Wheel https://t.co/rJwe7uUEpy,22
322,2018-04-09 16:36:06+00:00,0.0,0.0,1.0,Fox News,0.0,.@POTUS orders National Guard to the southern border https://t.co/0RXkQA4C3x,23
323,2018-04-09 16:25:49+00:00,0.0,0.0,1.0,Fox News,0.0,"US Attorney John Lausch to oversee FISA warrant document release - via @brookefoxnews @JakeBGibson 
https://t.co/U6X5kS5ZCD",24
324,2018-04-09 16:25:41+00:00,-0.128,0.111,0.889,Fox News,0.0,Solar storm could strike Earth this week: What you need to know https://t.co/ji311frJMA,25
325,2018-04-09 16:22:56+00:00,0.0,0.0,1.0,Fox News,0.0,US Attorney John Lausch to oversee FISA warrant document release https://t.co/9WPO96H5iu,26
326,2018-04-09 16:21:48+00:00,0.0,0.0,1.0,Fox News,0.0,Secretary Mattis on Possible US Military Action Against Assad: 'I Don't Rule Out Anything' https://t.co/RiGBLS5PQn,27
327,2018-04-09 16:15:47+00:00,-0.5574,0.338,0.662,Fox News,0.0,"Mattis faults Russia on Syria, won't rule out US strike https://t.co/wOB9EKByH9",28
328,2018-04-09 16:12:51+00:00,-0.2263,0.094,0.851,Fox News,0.055,.@POTUS: “We need a wall… It’ll stop a lot of people that we don’t want in this country from coming into our countr… https://t.co/55wEoECcWe,29
329,2018-04-09 16:10:12+00:00,0.0,0.0,1.0,Fox News,0.0,.@POTUS: “We’re putting the National Guard and military at the border. We’re beefing up the border patrol.” https://t.co/JGa4JiYLZE,30
330,2018-04-09 16:06:20+00:00,0.5859,0.0,0.798,Fox News,0.202,.@POTUS on trade: “China has been taking advantage of the United States for many years… They have really done a num… https://t.co/XbqM27U4AX,31
331,2018-04-09 16:03:05+00:00,-0.7351,0.246,0.754,Fox News,0.0,".@POTUS on the alleged Syria chemical attack: “It was an atrocious attack, it was horrible… We’ll be making some ma… https://t.co/NLaDnkB6fs",32
332,2018-04-09 15:48:51+00:00,-0.3182,0.187,0.813,Fox News,0.0,.@Richardafowler on escalating trade tension between China and the U.S. https://t.co/cEPZmWKl72,33
333,2018-04-09 15:41:12+00:00,-0.3182,0.247,0.753,Fox News,0.0,Alex Conant: “Everyone loses in a trade war.” https://t.co/pPKIsqKU3f,34
334,2018-04-09 15:30:54+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxBusiness: Dow at session highs: https://t.co/I7RKNQgnlb https://t.co/6GPmRL0K23,35
335,2018-04-09 15:20:42+00:00,0.128,0.0,0.88,Fox News,0.12,'Shirtless' daredevil draped in American flag climbs 200-foot crane in Hollywood https://t.co/LObFSY5JsF,36
336,2018-04-09 15:06:25+00:00,-0.296,0.145,0.855,Fox News,0.0,"Breaking News: Body of Tennessee double-murder suspect believed to be found, sheriff says https://t.co/lEbAZCvlrf",37
337,2018-04-09 14:43:27+00:00,0.0,0.0,1.0,Fox News,0.0,Toddler on American Airlines flight hit in head with oxygen canister that fell from ceiling during landing https://t.co/BO5ZoXFtDO,38
338,2018-04-09 14:36:36+00:00,0.0,0.0,1.0,Fox News,0.0,"Brandon Judd: “When we have the National Guard on the border, the cartels take notice.” https://t.co/zQ5dC38M6D",39
339,2018-04-09 14:34:51+00:00,0.3182,0.0,0.874,Fox News,0.126,"“It’s going to be a huge boon."" – Brandon Judd on @USNationalGuard troops heading to the southern border https://t.co/HpdVpSk2WD",40
340,2018-04-09 14:29:26+00:00,0.0,0.0,1.0,Fox News,0.0,Texas Gov on Sending Nat'l Guard to Border: 'There's a Mathematical Need For This' https://t.co/zaGRhlMHdb,41
341,2018-04-09 14:26:01+00:00,-0.5574,0.231,0.769,Fox News,0.0,Horse trailer carrying at least 18 illegal immigrants crashes in Southern California https://t.co/vDBNYCcCfP,42
342,2018-04-09 14:23:41+00:00,0.0,0.0,1.0,Fox News,0.0,"Mac Thornberry: ""We’ve got to do whatever it takes to have planes that fly and have training that is appropriate fo… https://t.co/PxyBSYRb7e",43
343,2018-04-09 14:20:34+00:00,0.4576,0.0,0.88,Fox News,0.12,"Mac Thornberry: “What we do speaks much more clearly than what we say, and to show Putin and Assad and everybody el… https://t.co/pXOMQvtSfZ",44
344,2018-04-09 14:15:12+00:00,0.0,0.0,1.0,Fox News,0.0,"Mac Thornberry: “We cannot fix Syria...We have to work with our allies to try to keep a lid on things."" https://t.co/VaXqZgzSTW",45
345,2018-04-09 14:12:15+00:00,0.3612,0.0,0.706,Fox News,0.294,Tony Robbins apologizes for #MeToo comments https://t.co/NDTXRdhvmr,46
346,2018-04-09 14:08:49+00:00,0.34,0.0,0.854,Fox News,0.146,"Mac Thornberry: ""Syria is a cauldron of security concerns for all sorts of countries.” https://t.co/UjnLduMUV4 https://t.co/b3lTjMkMql",47
347,2018-04-09 14:05:35+00:00,0.3818,0.0,0.88,Fox News,0.12,"RT @FoxBusiness: .@SecretaryPerry: ""Now, because of American innovation, American technology, we are now in the driver's seat when it comes…",48
348,2018-04-09 14:05:23+00:00,0.4336,0.0,0.856,Fox News,0.144,"RT @FoxBusiness: .@SecretaryPerry: ""Fracking, horizontal drilling completely changed the dynamic out there in the world from the standpoint…",49
349,2018-04-09 14:04:13+00:00,0.4939,0.0,0.789,Fox News,0.211,"Meghan Markle, Prince Harry ask for donations to charities as wedding gifts https://t.co/UPI4eSKubw",50
350,2018-04-09 14:01:51+00:00,0.0,0.0,1.0,Fox News,0.0,Homeless residents brag about makeshift 'mansion' near Seattle's famed Space Needle https://t.co/O3WadCSrqE,51
351,2018-04-09 13:12:00+00:00,-0.5423,0.243,0.757,Fox News,0.0,"Facebook must shape up, or it will be 'broken up,' senator warns https://t.co/Q8Rozj7Hrr #fntech (via @christocarbone)",52
352,2018-04-09 13:01:08+00:00,-0.7096,0.33,0.67,Fox News,0.0,Topless woman charges at Bill Cosby as he arrives for sex assault retrial https://t.co/7ekE4V4H7F,53
353,2018-04-09 12:59:25+00:00,0.0,0.0,1.0,Fox News,0.0,".@SecretaryPerry: “You’ve got to have boots on the ground, you’ve got to have the technologies, that’s the reason t… https://t.co/nGnZTfWihb",54
354,2018-04-09 12:52:15+00:00,-0.5859,0.348,0.652,Fox News,0.0,73-year-old survives crash through brick wall and down 10-foot drop https://t.co/JH9HTBtN4u,55
355,2018-04-09 12:30:27+00:00,0.6808,0.0,0.763,Fox News,0.237,.@ScottWalker: “We protect our shores and our borders and I applaud the president for stepping up to take on illega… https://t.co/p97zi26qGq,56
356,2018-04-09 12:10:12+00:00,-0.0747,0.145,0.727,Fox News,0.128,Hackers hit Iran with US flag and 'Don't mess with our elections' warning https://t.co/Wp8Qc5G4Si,57
357,2018-04-09 11:46:36+00:00,0.6124,0.0,0.688,Fox News,0.312,.@GovAbbott on @foxandfriends: “Texas wants to ensure that we secure the border.” https://t.co/fwGehxeoqM,58
358,2018-04-09 11:45:07+00:00,0.7713,0.0,0.718,Fox News,0.282,".@GovAbbott: ""The people of Texas are very appreciative that the president of the United States has recognized this… https://t.co/kMRze2Y37o",59
359,2018-04-09 11:32:36+00:00,0.0,0.0,1.0,Fox News,0.0,Ronald Vitello: “Consequences matter…We need to reduce the activity level at the border.” @foxandfriends https://t.co/IfOPglGQfx,60
360,2018-04-09 11:26:49+00:00,0.0,0.0,1.0,Fox News,0.0,Cooler than average temperatures continue for the Midwest and Northeast (via @JaniceDean) https://t.co/ci8Hm7Q6Of,61
361,2018-04-09 11:25:01+00:00,0.0,0.0,1.0,Fox News,0.0,"JUST IN: Florida GOP Gov. Rick Scott running for Senate, report says https://t.co/hQgoeiQpsb",62
362,2018-04-09 11:23:38+00:00,0.4019,0.0,0.856,Fox News,0.144,Ronald Vitello on @USNationalGuard at the southern border: “They’re going to help us by adding capacity.”… https://t.co/oiOA1sIqWU,63
363,2018-04-09 11:05:02+00:00,-0.5574,0.295,0.591,Fox News,0.114,".@RalphNorman: “I believe that the only thing that stops a bad guy with a gun, is a good guy with a gun.” https://t.co/eboQAn54i6",64
364,2018-04-09 10:58:23+00:00,0.0772,0.0,0.925,Fox News,0.075,"OPINION: Want jobs? Nebraska reforms have more people working, fewer on welfare and food stamps (via… https://t.co/t9QPR8HRKx",65
365,2018-04-09 10:32:14+00:00,-0.9062,0.468,0.532,Fox News,0.0,.@LindseyGrahamSC on the suspected Syria chemical attack: “I think now [Assad] is a legitimate war criminal in the… https://t.co/nunsCfmgbG,66
366,2018-04-09 10:28:47+00:00,-0.8402,0.417,0.583,Fox News,0.0,.@LindseyGrahamSC on the suspected Syria chemical attack: “We should make [Assad] pay a heavy price by destroying h… https://t.co/e9yFdSIgWJ,67
367,2018-04-09 10:28:05+00:00,-0.802,0.474,0.526,Fox News,0.0,Army identifies 2 killed in helicopter crash in Kentucky https://t.co/O2k3izcQvA https://t.co/wWVEuIaCpL,68
368,2018-04-09 10:07:05+00:00,-0.7003,0.326,0.674,Fox News,0.0,Russia blames Israel for deadly airstrike on Assad base after alleged chemical attack https://t.co/ttl3yWlLZf,69
369,2018-04-09 09:56:41+00:00,-0.6249,0.287,0.622,Fox News,0.091,.@RLHeinrichs on the Syria chemical attack: “You can’t allow chemical weapons to continue being used.”… https://t.co/CnW8ZaedJP,70
370,2018-04-09 09:41:32+00:00,0.0,0.0,1.0,Fox News,0.0,Sen. Jeff Flake's son seeks new civil trial against Joe Arpaio https://t.co/rqc9nLB9Tm https://t.co/RhieDXVfYz,71
371,2018-04-09 09:35:10+00:00,0.0,0.0,1.0,Fox News,0.0,Texas Begins Deploying Troops to the Border https://t.co/9gYLu12hvH https://t.co/VsUSbZhUtE,72
372,2018-04-09 09:16:10+00:00,-0.128,0.147,0.736,Fox News,0.117,South Carolina reps introduce bill to allow debate on secession over gun laws https://t.co/xa9m1r0ptu,73
373,2018-04-09 09:01:54+00:00,-0.5423,0.163,0.837,Fox News,0.0,"Democratic strategist Chuck Rocha: ""Nobody in America wants anybody coming here who wants to do harm to America."" https://t.co/MYBFQmnRBu",74
374,2018-04-09 09:00:00+00:00,-0.4019,0.229,0.684,Fox News,0.087,.@larry_kudlow tries to calm trade war fears but says #Trump 'not bluffing' about China tariffs https://t.co/dUUt2Xc9G6,75
375,2018-04-09 08:55:00+00:00,-0.5423,0.259,0.741,Fox News,0.0,New high-speed Florida train kills 4th person since launching service https://t.co/bQAcrPIa3x,76
376,2018-04-09 08:50:00+00:00,-0.7003,0.326,0.674,Fox News,0.0,Russia blames Israel for deadly airstrike on Assad base after alleged chemical attack https://t.co/ttl3yWDmQN,77
377,2018-04-09 08:42:00+00:00,-0.4404,0.172,0.828,Fox News,0.0,".@RepMcCaul: ""I remember @JohnKerry saying, 'We took all their chemical weapons away.' Obviously not."" https://t.co/x7G1yQlN19",78
378,2018-04-09 08:40:19+00:00,0.0,0.0,1.0,Fox News,0.0,".@NanHayworth: ""Extreme vetting, which has been applied to targeted nations that we know are the sources of terror… https://t.co/OV0e9TAMSN",79
379,2018-04-09 08:37:00+00:00,0.0,0.0,1.0,Fox News,0.0,Child advocates ask FTC to investigate YouTube https://t.co/vZEB4ezBGD,80
380,2018-04-09 08:32:40+00:00,0.0,0.0,1.0,Fox News,0.0,Texas begins deploying troops to southern border https://t.co/iKj4LWihu4,81
381,2018-04-09 08:32:00+00:00,0.7783,0.0,0.657,Fox News,0.343,"On @foxandfriends, @cvpayne praised President @realDonaldTrump's economic policies and their positive results for A… https://t.co/Cos9MFoHLP",82
382,2018-04-09 08:30:09+00:00,-0.7506,0.314,0.686,Fox News,0.0,"Delta passenger suffered 'painful' cartilage damage after child on flight repeatedly kicked her, she claims https://t.co/bcvwOCIhxd",83
383,2018-04-09 08:22:21+00:00,-0.4404,0.233,0.661,Fox News,0.106,"National security analyst Ryan Mauro on Syrian chemical attack: ""I see no other option besides military action.""… https://t.co/mbBmTmeoQH",84
384,2018-04-09 08:21:00+00:00,0.0,0.0,1.0,Fox News,0.0,States sending troops to Mexico border. https://t.co/Zep3xNOoPF,85
385,2018-04-09 08:18:00+00:00,-0.7184,0.273,0.727,Fox News,0.0,".@TheRealJohnHCox: ""This criminal idea of the sanctuary state movement - the people are upset about this because it… https://t.co/EGULsWk376",86
386,2018-04-09 08:16:41+00:00,-0.0747,0.145,0.727,Fox News,0.128,Hackers hit Iran with US flag and 'Don't mess with our elections' warning https://t.co/Wp8Qc5XGgS,87
387,2018-04-09 08:09:05+00:00,-0.802,0.474,0.526,Fox News,0.0,Army identifies 2 killed in helicopter crash in Kentucky https://t.co/O2k3izcQvA https://t.co/Zy0NMuT2el,88
388,2018-04-09 08:06:02+00:00,0.0,0.0,1.0,Fox News,0.0,The lava lake at the summit of Hawaii’s Kilauea Volcano bubbled and spat on the morning of April 4. The USGS Hawaii… https://t.co/edPWaWO7Fp,89
389,2018-04-09 08:00:01+00:00,0.5719,0.0,0.821,Fox News,0.179,".@SarahPalinUSA: ""This is unprecedented— all those elements of a perfect storm against the will of the people havin… https://t.co/50FsSD8zBl",90
390,2018-04-09 07:55:00+00:00,-0.4767,0.193,0.807,Fox News,0.0,"Arizona mom arrested after toddler ate THC-laced mac and cheese, cops say https://t.co/jQii3c6P4C https://t.co/K5C9IRUSRU",91
391,2018-04-09 07:50:00+00:00,0.25,0.0,0.9,Fox News,0.1,"DOG OF ALL TRADES: Besides being a detection dog, Belle doubles as a fetch expert, showcasing advanced skill by sna… https://t.co/WEJxOK3WHA",92
392,2018-04-09 07:49:00+00:00,0.6249,0.0,0.814,Fox News,0.186,".@larry_kudlow: ""Look, [@POTUS is] great negotiator. He has a whole history of that. But in this process, tariffs h… https://t.co/ddr3vFEmn4",93
393,2018-04-09 07:45:00+00:00,0.5859,0.0,0.703,Fox News,0.297,Kyle Busch gets first win at Texas NASCAR race https://t.co/PKCjX7kuUT,94
394,2018-04-09 07:40:00+00:00,-0.3612,0.122,0.878,Fox News,0.0,".@TomFitton: ""@TheJusticeDept was a mess under Loretta Lynch. This meeting was an indication or an example of the w… https://t.co/sM0FKs7CP4",95
395,2018-04-09 07:35:00+00:00,-0.2649,0.219,0.637,Fox News,0.144,Syrian media report missile attack; US says it didn't fire https://t.co/kYjEZvRJjl,96
396,2018-04-09 07:30:00+00:00,0.0,0.0,1.0,Fox News,0.0,".@SarahPalinUSA on ObamaCare: ""It's an atrocity."" https://t.co/gb39DWQdUU",97
397,2018-04-09 07:25:00+00:00,0.0,0.0,1.0,Fox News,0.0,.@elonmusk posts picture of BFR's 'main body tool' to be used for interplanetary missions https://t.co/prcYknD0jT,98
398,2018-04-09 07:20:00+00:00,-0.4404,0.162,0.838,Fox News,0.0,".@cvpayne: ""This last month we saw the second-lowest unemployment rate for black Americans in history."" https://t.co/MAmmH6WoBb",99
399,2018-04-09 07:15:00+00:00,0.0,0.0,1.0,Fox News,0.0,.@POTUS and the economy. https://t.co/844HTnymWT,100
400,2018-04-09 20:20:05+00:00,0.0258,0.0,0.939,The New York Times,0.061,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/t0vZnfpiPB,1
401,2018-04-09 20:10:06+00:00,0.0,0.0,1.0,The New York Times,0.0,"RT @coopnytimes: How a Philly cheesesteak goes from the grill to @CarnegieHall, with @PhilOrch and  @nezetseguin, via @todopera  https://t.…",2
402,2018-04-09 20:06:34+00:00,-0.3818,0.184,0.746,The New York Times,0.07,"RT @kevinroose: Scoop: Mark Zuckerberg personally emailed activists in Myanmar last week, after they accused him of inaction toward FB-fuel…",3
403,2018-04-09 20:04:49+00:00,0.0,0.0,1.0,The New York Times,0.0,"Breaking News: The FBI raided the office of President Trump’s personal lawyer, seizing records on many topics, incl… https://t.co/bacTToVwCx",4
404,2018-04-09 20:02:36+00:00,0.0,0.0,1.0,The New York Times,0.0,"RT @amyfiscus: NEW: Federal agents raided the office today of Michael Cohen, Trump’s lawyer https://t.co/dOoQMEY2rO",5
405,2018-04-09 20:00:09+00:00,0.0,0.0,1.0,The New York Times,0.0,"“We didn’t take a broad enough view of our responsibility, and that was a big mistake,” Mark Zuckerberg wrote in hi… https://t.co/2anbudHMd5",6
406,2018-04-09 19:50:06+00:00,-0.5574,0.184,0.816,The New York Times,0.0,"As evidenced by its latest trailer, “Solo: A Star Wars Story” will be far from a solo mission https://t.co/t4BjrBHHxw",7
407,2018-04-09 19:40:03+00:00,0.3612,0.0,0.889,The New York Times,0.111,"“New York in the early ’80s was like the wild, wild West; anything could happen, there was so much possibility.” https://t.co/vE2Mo4hkRt",8
408,2018-04-09 19:30:05+00:00,0.0,0.0,1.0,The New York Times,0.0,RT @SteveLohr: What European-style privacy rules may mean for Facebook. https://t.co/Vya2AgcDuy @NatashaNYT explains,9
409,2018-04-09 19:20:06+00:00,-0.296,0.104,0.896,The New York Times,0.0,A body found floating near the California coast may belong to one of the 3 teenagers still missing after their fami… https://t.co/lylvDA3rc1,10
410,2018-04-09 19:10:06+00:00,-0.6486,0.202,0.798,The New York Times,0.0,"Congestion pricing was a major priority for the governor, businesses and activists. Now it’s nearly dead. The obsta… https://t.co/o9C5BoCqkW",11
411,2018-04-09 19:00:07+00:00,0.8126,0.0,0.72,The New York Times,0.28,"RT @jazzedloon: I interviewed Cynthia Nixon, who loves New York State almost as much as she loves talking spicy about Cuomo https://t.co/f5…",12
412,2018-04-09 18:50:05+00:00,0.0,0.0,1.0,The New York Times,0.0,It's simple but loaded with flavor https://t.co/N8VwOWA1ow,13
413,2018-04-09 18:40:03+00:00,-0.3716,0.201,0.679,The New York Times,0.12,"There’s something admirable about a show so defiantly opposed to change, but something frustrating, too https://t.co/Pmd3iO9LoU",14
414,2018-04-09 18:30:11+00:00,-0.4404,0.116,0.884,The New York Times,0.0,"RT @SopanDeb: At the end of 2017, Hank Azaria responded to criticism of Apu from @harikondabolu as ""upsetting."" So the show finally respond…",15
415,2018-04-09 18:20:03+00:00,-0.3182,0.113,0.887,The New York Times,0.0,"In a study across 28 companies, 76% of critical feedback given to women included comments on her personality (e.g.,… https://t.co/TUalWjJUQ1",16
416,2018-04-09 18:06:33+00:00,-0.4019,0.114,0.886,The New York Times,0.0,"Breaking News: The federal deficit is set to rise sharply, topping $1 trillion by 2020, in the first CBO estimate s… https://t.co/sinJOmbQea",17
417,2018-04-09 18:00:21+00:00,0.0,0.0,1.0,The New York Times,0.0,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",18
418,2018-04-09 17:50:03+00:00,0.4019,0.0,0.881,The New York Times,0.119,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,19
419,2018-04-09 17:40:10+00:00,0.0,0.0,1.0,The New York Times,0.0,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,20
420,2018-04-09 17:30:09+00:00,-0.1027,0.154,0.75,The New York Times,0.096,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",21
421,2018-04-09 17:20:09+00:00,0.2621,0.0,0.886,The New York Times,0.114,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",22
422,2018-04-09 17:10:06+00:00,-0.296,0.091,0.909,The New York Times,0.0,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,23
423,2018-04-09 17:00:21+00:00,0.0,0.0,1.0,The New York Times,0.0,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,24
424,2018-04-09 16:50:07+00:00,0.4927,0.0,0.803,The New York Times,0.197,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",25
425,2018-04-09 16:45:06+00:00,-0.5574,0.173,0.827,The New York Times,0.0,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,26
426,2018-04-09 16:40:06+00:00,0.3182,0.0,0.901,The New York Times,0.099,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",27
427,2018-04-09 16:30:05+00:00,0.25,0.094,0.769,The New York Times,0.137,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",28
428,2018-04-09 16:20:07+00:00,0.0,0.0,1.0,The New York Times,0.0,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,29
429,2018-04-09 16:10:05+00:00,0.0,0.0,1.0,The New York Times,0.0,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,30
430,2018-04-09 16:06:45+00:00,0.0,0.0,1.0,The New York Times,0.0,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT,31
431,2018-04-09 16:00:07+00:00,0.3612,0.0,0.878,The New York Times,0.122,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN,32
432,2018-04-09 15:50:05+00:00,0.0,0.0,1.0,The New York Times,0.0,The signature may be going out of style https://t.co/iQpUA90mZG,33
433,2018-04-09 15:40:08+00:00,-0.6705,0.243,0.757,The New York Times,0.0,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,34
434,2018-04-09 15:30:09+00:00,0.8326,0.056,0.617,The New York Times,0.328,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…,35
435,2018-04-09 15:20:10+00:00,-0.2263,0.101,0.899,The New York Times,0.0,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j,36
436,2018-04-09 15:10:05+00:00,0.1027,0.073,0.833,The New York Times,0.094,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking… https://t.co/gpwZQAbPF3,37
437,2018-04-09 15:00:21+00:00,0.6705,0.0,0.683,The New York Times,0.317,"Combative, relentless and proudly impolitic, John Bolton has a kindred spirit of sorts in President Trump, a fellow… https://t.co/rDXkTyjA3G",38
438,2018-04-09 14:50:03+00:00,0.1027,0.086,0.811,The New York Times,0.104,"“Get a job,” one Chief Wahoo fan yelled, along with an expletive, at protesters at the Cleveland Indians' home open… https://t.co/OGmApH1WRA",39
439,2018-04-09 14:40:08+00:00,0.5598,0.0,0.833,The New York Times,0.167,"RT @VVFriedman: Why that rumor about Anna Wintour leaving Vogue was so powerful, and what it could mean -  https://t.co/hnJqwO6cR6",40
440,2018-04-09 14:32:06+00:00,-0.296,0.128,0.872,The New York Times,0.0,Video: Syria and Russia accused Israel of conducting aistrikes on a Syrian air base on Monday https://t.co/MxTcHGx2TG,41
441,2018-04-09 14:25:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"RT @chashomans: I went to some of Trump's post-election rallies, and had some thoughts about them, and wrote down those thoughts: https://t…",42
442,2018-04-09 14:14:06+00:00,-0.34,0.149,0.766,The New York Times,0.086,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/VLXdNstvls,43
443,2018-04-09 14:00:05+00:00,-0.875,0.44,0.56,The New York Times,0.0,"Big power tensions in the Syria conflict, already running high after an apparent chemical weapons attack, ratcheted… https://t.co/JAhWKLryfR",44
444,2018-04-09 13:45:05+00:00,0.6908,0.0,0.678,The New York Times,0.322,"Tony Robbins, a life coach, apologized for saying women use #MeToo to gain ""significance"" https://t.co/ZEc5Hy3QpS",45
